kode_prov,nama_prov,jenis_pdrb,kode_komp,nama_komp,nilai_jt
34,DI Yogyakarta,PENGELUARAN,3071,Ekspor Luar Negeri,7218703.763843941
35,Jawa Timur,PENGELUARAN,3071,Ekspor Luar Negeri,251204339.21224716
36,Banten,PENGELUARAN,3071,Ekspor Luar Negeri,157771692.79833025
51,Bali,PENGELUARAN,3071,Ekspor Luar Negeri,71365348.6473365
52,Nusa Tenggara Barat,PENGELUARAN,3071,Ekspor Luar Negeri,23040661.027939875
53,Nusa Tenggara Timur,PENGELUARAN,3071,Ekspor Luar Negeri,1583299.4214258036
61,Kalimantan Barat,PENGELUARAN,3071,Ekspor Luar Negeri,9154130.934823165
62,Kalimantan Tengah,PENGELUARAN,3071,Ekspor Luar Negeri,16723444.119577864
63,Kalimantan Selatan,PENGELUARAN,3071,Ekspor Luar Negeri,89023025.3579633
64,Kalimantan Timur,PENGELUARAN,3071,Ekspor Luar Negeri,245265603.86695543
65,Kalimantan Utara,PENGELUARAN,3071,Ekspor Luar Negeri,16833451.240877256
71,Sulawesi Utara,PENGELUARAN,3071,Ekspor Luar Negeri,14895231.179017855
72,Sulawesi Tengah,PENGELUARAN,3071,Ekspor Luar Negeri,21292998.99286608
73,Sulawesi Selatan,PENGELUARAN,3071,Ekspor Luar Negeri,18334890.086673606
74,Sulawesi Tenggara,PENGELUARAN,3071,Ekspor Luar Negeri,1942842.2125922404
75,Gorontalo,PENGELUARAN,3071,Ekspor Luar Negeri,112735.1623126927
76,Sulawesi Barat,PENGELUARAN,3071,Ekspor Luar Negeri,4566831.175366818
81,Maluku,PENGELUARAN,3071,Ekspor Luar Negeri,2620635.7913859487
82,Maluku Utara,PENGELUARAN,3071,Ekspor Luar Negeri,547700.860135697
91,Papua Barat,PENGELUARAN,3071,Ekspor Luar Negeri,24621716.023496535
94,Papua,PENGELUARAN,3071,Ekspor Luar Negeri,28327060.485585816
11,Aceh,PENGELUARAN,3072,Ekspor Antar Provinsi,31991520.34221484
12,Sumatera Utara,PENGELUARAN,3072,Ekspor Antar Provinsi,156478495.49094218
13,Sumatera Barat,PENGELUARAN,3072,Ekspor Antar Provinsi,70022769.53735171
14,Riau,PENGELUARAN,3072,Ekspor Antar Provinsi,207214652.676597
15,Jambi,PENGELUARAN,3072,Ekspor Antar Provinsi,64450604.736312345
16,Sumatera Selatan,PENGELUARAN,3072,Ekspor Antar Provinsi,153536939.19056872
17,Bengkulu,PENGELUARAN,3072,Ekspor Antar Provinsi,20719375.649630055
18,Lampung,PENGELUARAN,3072,Ekspor Antar Provinsi,81110696.22652696
19,Kep. Bangka Belitung,PENGELUARAN,3072,Ekspor Antar Provinsi,14989999.250122597
21,Kep. Riau,PENGELUARAN,3072,Ekspor Antar Provinsi,60218545.59308894
31,DKI Jakarta,PENGELUARAN,3072,Ekspor Antar Provinsi,814711616.0682867
32,Jawa Barat,PENGELUARAN,3072,Ekspor Antar Provinsi,487537376.00664496
33,Jawa Tengah,PENGELUARAN,3072,Ekspor Antar Provinsi,356307470.06402594
34,DI Yogyakarta,PENGELUARAN,3072,Ekspor Antar Provinsi,49843553.21151772
35,Jawa Timur,PENGELUARAN,3072,Ekspor Antar Provinsi,737759726.0609329
36,Banten,PENGELUARAN,3072,Ekspor Antar Provinsi,378521078.44021255
51,Bali,PENGELUARAN,3072,Ekspor Antar Provinsi,50073617.133747175
52,Nusa Tenggara Barat,PENGELUARAN,3072,Ekspor Antar Provinsi,28112155.54270857
53,Nusa Tenggara Timur,PENGELUARAN,3072,Ekspor Antar Provinsi,21828158.520398017
61,Kalimantan Barat,PENGELUARAN,3072,Ekspor Antar Provinsi,37148321.73000237
62,Kalimantan Tengah,PENGELUARAN,3072,Ekspor Antar Provinsi,62070140.491776474
63,Kalimantan Selatan,PENGELUARAN,3072,Ekspor Antar Provinsi,17745759.057307523
64,Kalimantan Timur,PENGELUARAN,3072,Ekspor Antar Provinsi,157492852.63949254
65,Kalimantan Utara,PENGELUARAN,3072,Ekspor Antar Provinsi,29009950.680837266
71,Sulawesi Utara,PENGELUARAN,3072,Ekspor Antar Provinsi,32685888.526505806
72,Sulawesi Tengah,PENGELUARAN,3072,Ekspor Antar Provinsi,54173763.95576277
73,Sulawesi Selatan,PENGELUARAN,3072,Ekspor Antar Provinsi,118250722.9320533
74,Sulawesi Tenggara,PENGELUARAN,3072,Ekspor Antar Provinsi,31208290.007828526
75,Gorontalo,PENGELUARAN,3072,Ekspor Antar Provinsi,4421617.300835897
76,Sulawesi Barat,PENGELUARAN,3072,Ekspor Antar Provinsi,10341878.573285718
81,Maluku,PENGELUARAN,3072,Ekspor Antar Provinsi,18185085.014787003
82,Maluku Utara,PENGELUARAN,3072,Ekspor Antar Provinsi,10838670.729621895
91,Papua Barat,PENGELUARAN,3072,Ekspor Antar Provinsi,18652579.336510126
94,Papua,PENGELUARAN,3072,Ekspor Antar Provinsi,29081853.652154777
11,Aceh,PENGELUARAN,2000,Impor Luar Negeri,-4330061.194310533
12,Sumatera Utara,PENGELUARAN,2000,Impor Luar Negeri,-76584802.96884054
13,Sumatera Barat,PENGELUARAN,2000,Impor Luar Negeri,-11433665.782281362
14,Riau,PENGELUARAN,2000,Impor Luar Negeri,-26314938.204484295
15,Jambi,PENGELUARAN,2000,Impor Luar Negeri,-4185775.8913143175
16,Sumatera Selatan,PENGELUARAN,2000,Impor Luar Negeri,-19648836.193664543
17,Bengkulu,PENGELUARAN,2000,Impor Luar Negeri,-951209.0172509046
18,Lampung,PENGELUARAN,2000,Impor Luar Negeri,-41594946.99541077
19,Kep. Bangka Belitung,PENGELUARAN,2000,Impor Luar Negeri,-3224691.538924267
21,Kep. Riau,PENGELUARAN,2000,Impor Luar Negeri,-136144524.44327015
31,DKI Jakarta,PENGELUARAN,2000,Impor Luar Negeri,-898036085.4734828
32,Jawa Barat,PENGELUARAN,2000,Impor Luar Negeri,-199908581.8833501
33,Jawa Tengah,PENGELUARAN,2000,Impor Luar Negeri,-153811653.91497618
34,DI Yogyakarta,PENGELUARAN,2000,Impor Luar Negeri,-6214494.688119086
35,Jawa Timur,PENGELUARAN,2000,Impor Luar Negeri,-279989347.26303315
36,Banten,PENGELUARAN,2000,Impor Luar Negeri,-255744236.78052944
51,Bali,PENGELUARAN,2000,Impor Luar Negeri,-14001521.180530535
52,Nusa Tenggara Barat,PENGELUARAN,2000,Impor Luar Negeri,-6710129.248215796
53,Nusa Tenggara Timur,PENGELUARAN,2000,Impor Luar Negeri,-2343851.009667135
61,Kalimantan Barat,PENGELUARAN,2000,Impor Luar Negeri,-11506240.182912119
62,Kalimantan Tengah,PENGELUARAN,2000,Impor Luar Negeri,-2126240.947919482
63,Kalimantan Selatan,PENGELUARAN,2000,Impor Luar Negeri,-17273378.622945305
64,Kalimantan Timur,PENGELUARAN,2000,Impor Luar Negeri,-59646606.2271314
65,Kalimantan Utara,PENGELUARAN,2000,Impor Luar Negeri,-3136887.9680026057
71,Sulawesi Utara,PENGELUARAN,2000,Impor Luar Negeri,-8125426.915072389
72,Sulawesi Tengah,PENGELUARAN,2000,Impor Luar Negeri,-17553895.73516977
73,Sulawesi Selatan,PENGELUARAN,2000,Impor Luar Negeri,-18568460.081204258
74,Sulawesi Tenggara,PENGELUARAN,2000,Impor Luar Negeri,-9555535.311171148
75,Gorontalo,PENGELUARAN,2000,Impor Luar Negeri,-1124645.2433119789
76,Sulawesi Barat,PENGELUARAN,2000,Impor Luar Negeri,-722279.3179756177
81,Maluku,PENGELUARAN,2000,Impor Luar Negeri,-5506201.111834647
82,Maluku Utara,PENGELUARAN,2000,Impor Luar Negeri,-3918864.9987471043
91,Papua Barat,PENGELUARAN,2000,Impor Luar Negeri,-2326668.159106377
94,Papua,PENGELUARAN,2000,Impor Luar Negeri,-11373772.08807249
11,Aceh,PENGELUARAN,2001,Impor Antar Provinsi,-75080099.40979613
12,Sumatera Utara,PENGELUARAN,2001,Impor Antar Provinsi,-206440991.25587517
13,Sumatera Barat,PENGELUARAN,2001,Impor Antar Provinsi,-105765578.07254982
14,Riau,PENGELUARAN,2001,Impor Antar Provinsi,-176744721.43749487
15,Jambi,PENGELUARAN,2001,Impor Antar Provinsi,-81890417.52395493
16,Sumatera Selatan,PENGELUARAN,2001,Impor Antar Provinsi,-161040953.3118528
17,Bengkulu,PENGELUARAN,2001,Impor Antar Provinsi,-40085926.603853814
18,Lampung,PENGELUARAN,2001,Impor Antar Provinsi,-88562619.6415615
19,Kep. Bangka Belitung,PENGELUARAN,2001,Impor Antar Provinsi,-24489455.112029858
21,Kep. Riau,PENGELUARAN,2001,Impor Antar Provinsi,-81900902.10402387
31,DKI Jakarta,PENGELUARAN,2001,Impor Antar Provinsi,-471732664.08426523
32,Jawa Barat,PENGELUARAN,2001,Impor Antar Provinsi,-616797478.9396682
33,Jawa Tengah,PENGELUARAN,2001,Impor Antar Provinsi,-361983334.0254151
34,DI Yogyakarta,PENGELUARAN,2001,Impor Antar Provinsi,-75240332.12168491
35,Jawa Timur,PENGELUARAN,2001,Impor Antar Provinsi,-509791125.6430644
36,Banten,PENGELUARAN,2001,Impor Antar Provinsi,-255018248.83011568
51,Bali,PENGELUARAN,2001,Impor Antar Provinsi,-112572707.38837582
52,Nusa Tenggara Barat,PENGELUARAN,2001,Impor Antar Provinsi,-57249868.82945904
53,Nusa Tenggara Timur,PENGELUARAN,2001,Impor Antar Provinsi,-59644405.92196188
61,Kalimantan Barat,PENGELUARAN,2001,Impor Antar Provinsi,-81863356.66350521
62,Kalimantan Tengah,PENGELUARAN,2001,Impor Antar Provinsi,-84920000.75935349
63,Kalimantan Selatan,PENGELUARAN,2001,Impor Antar Provinsi,-68779143.55035566
64,Kalimantan Timur,PENGELUARAN,2001,Impor Antar Provinsi,-128630917.00244573
65,Kalimantan Utara,PENGELUARAN,2001,Impor Antar Provinsi,-32619413.650811836
71,Sulawesi Utara,PENGELUARAN,2001,Impor Antar Provinsi,-41662550.0744479
72,Sulawesi Tengah,PENGELUARAN,2001,Impor Antar Provinsi,-70992110.25795537
73,Sulawesi Selatan,PENGELUARAN,2001,Impor Antar Provinsi,-128265905.7369461
74,Sulawesi Tenggara,PENGELUARAN,2001,Impor Antar Provinsi,-42874436.44722024
75,Gorontalo,PENGELUARAN,2001,Impor Antar Provinsi,-13174469.481159762
76,Sulawesi Barat,PENGELUARAN,2001,Impor Antar Provinsi,-17418885.17414
81,Maluku,PENGELUARAN,2001,Impor Antar Provinsi,-34477274.79236647
82,Maluku Utara,PENGELUARAN,2001,Impor Antar Provinsi,-17844006.53510718
91,Papua Barat,PENGELUARAN,2001,Impor Antar Provinsi,-24639431.391017854
94,Papua,PENGELUARAN,2001,Impor Antar Provinsi,-66541992.596752346
11,Aceh,PENDAPATAN,2010,Kompensasi Tenaga Kerja,58579962.97768639
11,Aceh,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,75532741.54828842
11,Aceh,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,441824.9541103057
12,Sumatera Utara,PENDAPATAN,2010,Kompensasi Tenaga Kerja,219696238.3378957
12,Sumatera Utara,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,323464449.6582358
12,Sumatera Utara,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,15827929.038976181
13,Sumatera Barat,PENDAPATAN,2010,Kompensasi Tenaga Kerja,79519610.24452342
13,Sumatera Barat,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,101346389.2665001
13,Sumatera Barat,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,4078922.5792510984
14,Riau,PENDAPATAN,2010,Kompensasi Tenaga Kerja,204610931.81872997
14,Riau,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,353389940.0027609
14,Riau,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,5927989.799153566
15,Jambi,PENDAPATAN,2010,Kompensasi Tenaga Kerja,57626015.21770653
15,Jambi,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,81120739.54165334
15,Jambi,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,2215562.796928791
16,Sumatera Selatan,PENDAPATAN,2010,Kompensasi Tenaga Kerja,142903610.95890796
16,Sumatera Selatan,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,248546007.95095712
16,Sumatera Selatan,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,2973008.3659484573
17,Bengkulu,PENDAPATAN,2010,Kompensasi Tenaga Kerja,22997564.084575385
17,Bengkulu,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,30854949.515550297
17,Bengkulu,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,839380.5107940743
18,Lampung,PENDAPATAN,2010,Kompensasi Tenaga Kerja,101792151.81739934
18,Lampung,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,157447233.68080923
18,Lampung,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,3379362.585682895
19,Kep. Bangka Belitung,PENDAPATAN,2010,Kompensasi Tenaga Kerja,29196334.75008217
19,Kep. Bangka Belitung,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,33548962.062409215
19,Kep. Bangka Belitung,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,2696469.4754004325
21,Kep. Riau,PENDAPATAN,2010,Kompensasi Tenaga Kerja,103466625.74304922
21,Kep. Riau,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,97543700.43363369
21,Kep. Riau,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,1715889.222806467
31,DKI Jakarta,PENDAPATAN,2010,Kompensasi Tenaga Kerja,915798933.7926117
31,DKI Jakarta,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,1121316417.3847382
31,DKI Jakarta,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,112925354.58335991
32,Jawa Barat,PENDAPATAN,2010,Kompensasi Tenaga Kerja,728509931.6253319
32,Jawa Barat,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,1008796738.207175
32,Jawa Barat,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,132248503.37178034
33,Jawa Tengah,PENDAPATAN,2010,Kompensasi Tenaga Kerja,402785274.10533535
33,Jawa Tengah,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,600483536.2940606
33,Jawa Tengah,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,45645971.57089263
34,DI Yogyakarta,PENDAPATAN,2010,Kompensasi Tenaga Kerja,51229895.207473055
34,DI Yogyakarta,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,63939343.73738527
34,DI Yogyakarta,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,5133256.1189914495
35,Jawa Timur,PENDAPATAN,2010,Kompensasi Tenaga Kerja,798261190.7017114
35,Jawa Timur,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,927669869.5391898
35,Jawa Timur,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,158176341.11084038
36,Banten,PENDAPATAN,2010,Kompensasi Tenaga Kerja,168363502.09835777
36,Banten,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,417294638.72042453
36,Banten,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,17576637.18829435
51,Bali,PENDAPATAN,2010,Kompensasi Tenaga Kerja,81563745.84265086
51,Bali,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,110475746.47477908
51,Bali,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,787017.2734015416
52,Nusa Tenggara Barat,PENDAPATAN,2010,Kompensasi Tenaga Kerja,58163236.06832634
52,Nusa Tenggara Barat,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,60930993.52079699
52,Nusa Tenggara Barat,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,2211659.492359232
53,Nusa Tenggara Timur,PENDAPATAN,2010,Kompensasi Tenaga Kerja,35496325.877591036
53,Nusa Tenggara Timur,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,49837788.042301185
53,Nusa Tenggara Timur,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,1295712.405668152
61,Kalimantan Barat,PENDAPATAN,2010,Kompensasi Tenaga Kerja,44701655.2956326
61,Kalimantan Barat,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,83344470.48744696
61,Kalimantan Barat,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,3055085.6063831006
62,Kalimantan Tengah,PENDAPATAN,2010,Kompensasi Tenaga Kerja,42128647.28298507
62,Kalimantan Tengah,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,72753095.34663175
62,Kalimantan Tengah,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,1498613.1728270925
63,Kalimantan Selatan,PENDAPATAN,2010,Kompensasi Tenaga Kerja,39167822.54584985
63,Kalimantan Selatan,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,122949183.4497004
63,Kalimantan Selatan,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,1154127.245911841
64,Kalimantan Timur,PENDAPATAN,2010,Kompensasi Tenaga Kerja,134532618.78550625
64,Kalimantan Timur,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,333062953.9109949
64,Kalimantan Timur,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,24437626.163762704
65,Kalimantan Utara,PENDAPATAN,2010,Kompensasi Tenaga Kerja,29689741.494789843
65,Kalimantan Utara,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,32382322.649839345
65,Kalimantan Utara,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,2054607.6577753285
71,Sulawesi Utara,PENDAPATAN,2010,Kompensasi Tenaga Kerja,55344213.26246538
71,Sulawesi Utara,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,49679838.08577004
71,Sulawesi Utara,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,4239042.285875239
72,Sulawesi Tengah,PENDAPATAN,2010,Kompensasi Tenaga Kerja,40020811.70693124
72,Sulawesi Tengah,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,73263946.33941497
72,Sulawesi Tengah,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,733898.3941268926
73,Sulawesi Selatan,PENDAPATAN,2010,Kompensasi Tenaga Kerja,132214633.0140446
73,Sulawesi Selatan,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,233681925.0117776
73,Sulawesi Selatan,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,8120040.16364949
74,Sulawesi Tenggara,PENDAPATAN,2010,Kompensasi Tenaga Kerja,33603416.512954354
74,Sulawesi Tenggara,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,51505955.18457214
74,Sulawesi Tenggara,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,2408710.46918138
75,Gorontalo,PENDAPATAN,2010,Kompensasi Tenaga Kerja,13912257.210002054
75,Gorontalo,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,15518485.31134336
75,Gorontalo,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,464117.7973368385
76,Sulawesi Barat,PENDAPATAN,2010,Kompensasi Tenaga Kerja,12693944.23323599
76,Sulawesi Barat,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,19682573.022908155
76,Sulawesi Barat,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,220140.5943254029
81,Maluku,PENDAPATAN,2010,Kompensasi Tenaga Kerja,14609705.705617096
81,Maluku,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,29323495.725894243
81,Maluku,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,407620.0483383672
82,Maluku Utara,PENDAPATAN,2010,Kompensasi Tenaga Kerja,12472269.129441094
82,Maluku Utara,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,20036792.381857798
82,Maluku Utara,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,322831.8138280609
91,Papua Barat,PENDAPATAN,2010,Kompensasi Tenaga Kerja,22570556.26205957
91,Papua Barat,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,46985494.49037873
91,Papua Barat,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,-1693585.5977717596
94,Papua,PENDAPATAN,2010,Kompensasi Tenaga Kerja,42462090.89224328
94,Papua,PENDAPATAN,2020,Surplus Usaha (termasuk pendapatan campuran) Bruto,103085450.73883773
94,Papua,PENDAPATAN,2045,Pajak Neto Subsidi Atas Produksi,816537.8250195722
